State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
West Bengal,MALDAH,Horse-gram,2001-02,Rabi,580,Hectare,255,Tonnes,0.439655172
West Bengal,MALDAH,Horse-gram,2002-03,Rabi,580,Hectare,255,Tonnes,0.439655172
West Bengal,MALDAH,Horse-gram,2003-04,Rabi,176,Hectare,75,Tonnes,0.426136364
West Bengal,MEDINIPUR WEST,Horse-gram,2001-02,Rabi,885,Hectare,531,Tonnes,0.6
West Bengal,MEDINIPUR WEST,Horse-gram,2002-03,Rabi,1301,Hectare,908,Tonnes,0.697924673
West Bengal,MEDINIPUR WEST,Horse-gram,2003-04,Rabi,850,Hectare,480,Tonnes,0.564705882
West Bengal,PURBA BARDHAMAN,Horse-gram,2001-02,Rabi,16,Hectare,9,Tonnes,0.5625
West Bengal,PURBA BARDHAMAN,Horse-gram,2002-03,Rabi,20,Hectare,12,Tonnes,0.6
West Bengal,PURBA BARDHAMAN,Horse-gram,2003-04,Rabi,19,Hectare,11,Tonnes,0.578947368
West Bengal,PURULIA,Horse-gram,2001-02,Rabi,1044,Hectare,449,Tonnes,0.430076628
West Bengal,PURULIA,Horse-gram,2002-03,Rabi,2140,Hectare,847,Tonnes,0.395794393
West Bengal,PURULIA,Horse-gram,2003-04,Rabi,1675,Hectare,683,Tonnes,0.407761194
West Bengal,BANKURA,Jowar,2001-02,Kharif,130,Hectare,75,Tonnes,0.576923077
West Bengal,BANKURA,Jowar,2002-03,Kharif,44,Hectare,230,Tonnes,5.227272727
West Bengal,BANKURA,Jowar,2003-04,Kharif,42,Hectare,25,Tonnes,0.595238095
West Bengal,BIRBHUM,Jowar,2001-02,Kharif,215,Hectare,140,Tonnes,0.651162791
West Bengal,BIRBHUM,Jowar,2002-03,Kharif,320,Hectare,208,Tonnes,0.65
West Bengal,HOOGHLY,Jowar,2001-02,Kharif,10,Hectare,8,Tonnes,0.8
West Bengal,MEDINIPUR WEST,Jowar,2001-02,Kharif,75,Hectare,75,Tonnes,1
West Bengal,MEDINIPUR WEST,Jowar,2002-03,Kharif,75,Hectare,75,Tonnes,1
West Bengal,MURSHIDABAD,Jowar,2001-02,Kharif,700,Hectare,336,Tonnes,0.48
West Bengal,MURSHIDABAD,Jowar,2002-03,Kharif,1140,Hectare,553,Tonnes,0.485087719
West Bengal,MURSHIDABAD,Jowar,2003-04,Kharif,1140,Hectare,553,Tonnes,0.485087719
West Bengal,NADIA,Jowar,2001-02,Kharif,10,Hectare,4,Tonnes,0.4
West Bengal,NADIA,Jowar,2002-03,Kharif,10,Hectare,8,Tonnes,0.8
West Bengal,NADIA,Jowar,2003-04,Kharif,10,Hectare,7,Tonnes,0.7
West Bengal,PURULIA,Jowar,2001-02,Kharif,54,Hectare,20,Tonnes,0.37037037
West Bengal,PURULIA,Jowar,2002-03,Kharif,54,Hectare,160,Tonnes,2.962962963
West Bengal,PURULIA,Jowar,2003-04,Kharif,91,Hectare,31,Tonnes,0.340659341
West Bengal,24 PARAGANAS NORTH,Jute,2001-02,Kharif,61405,Hectare,886561,Bales,14.43792851
West Bengal,24 PARAGANAS NORTH,Jute,2002-03,Kharif,60581,Hectare,973220,Bales,16.06477278
West Bengal,24 PARAGANAS NORTH,Jute,2003-04,Kharif,54776,Hectare,965155,Bales,17.62003432
West Bengal,24 PARAGANAS SOUTH,Jute,2001-02,Kharif,1160,Hectare,16565,Bales,14.28017241
West Bengal,24 PARAGANAS SOUTH,Jute,2002-03,Kharif,1353,Hectare,16692,Bales,12.33702882
West Bengal,24 PARAGANAS SOUTH,Jute,2003-04,Kharif,3188,Hectare,50665,Bales,15.89240903
West Bengal,BANKURA,Jute,2001-02,Kharif,114,Hectare,2374,Bales,20.8245614
West Bengal,BANKURA,Jute,2002-03,Kharif,32,Hectare,590,Bales,18.4375
West Bengal,BANKURA,Jute,2003-04,Kharif,10,Hectare,180,Bales,18
West Bengal,BIRBHUM,Jute,2001-02,Kharif,370,Hectare,7706,Bales,20.82702703
West Bengal,BIRBHUM,Jute,2002-03,Kharif,535,Hectare,9855,Bales,18.42056075
West Bengal,BIRBHUM,Jute,2003-04,Kharif,91,Hectare,1641,Bales,18.03296703
West Bengal,COOCHBEHAR,Jute,2001-02,Kharif,85645,Hectare,904290,Bales,10.55858486
West Bengal,COOCHBEHAR,Jute,2002-03,Kharif,71732,Hectare,739346,Bales,10.30705961
West Bengal,COOCHBEHAR,Jute,2003-04,Kharif,62539,Hectare,652324,Bales,10.43067526
West Bengal,DARJEELING,Jute,2001-02,Kharif,2866,Hectare,30923,Bales,10.78960223
West Bengal,DARJEELING,Jute,2002-03,Kharif,2997,Hectare,28750,Bales,9.59292626
West Bengal,DARJEELING,Jute,2003-04,Kharif,2750,Hectare,29069,Bales,10.57054545
West Bengal,DINAJPUR DAKSHIN,Jute,2001-02,Kharif,17159,Hectare,182517,Bales,10.63680867
West Bengal,DINAJPUR DAKSHIN,Jute,2002-03,Kharif,17220,Hectare,184008,Bales,10.68571429
West Bengal,DINAJPUR DAKSHIN,Jute,2003-04,Kharif,18833,Hectare,220519,Bales,11.70918069
West Bengal,DINAJPUR UTTAR,Jute,2001-02,Kharif,63088,Hectare,611114,Bales,9.686691605
West Bengal,DINAJPUR UTTAR,Jute,2002-03,Kharif,62490,Hectare,584278,Bales,9.349943991
West Bengal,DINAJPUR UTTAR,Jute,2003-04,Kharif,64881,Hectare,666471,Bales,10.27220604
West Bengal,HOOGHLY,Jute,2001-02,Kharif,32728,Hectare,623481,Bales,19.05038499
West Bengal,HOOGHLY,Jute,2002-03,Kharif,34011,Hectare,648244,Bales,19.05983358
West Bengal,HOOGHLY,Jute,2003-04,Kharif,34736,Hectare,650045,Bales,18.71387034
West Bengal,HOWRAH,Jute,2001-02,Kharif,4680,Hectare,80881,Bales,17.28226496
West Bengal,HOWRAH,Jute,2002-03,Kharif,4046,Hectare,69518,Bales,17.18190806
West Bengal,HOWRAH,Jute,2003-04,Kharif,7068,Hectare,131182,Bales,18.55998868
West Bengal,JALPAIGURI,Jute,2001-02,Kharif,46314,Hectare,510260,Bales,11.01740295
West Bengal,JALPAIGURI,Jute,2002-03,Kharif,42750,Hectare,483759,Bales,11.316
West Bengal,JALPAIGURI,Jute,2003-04,Kharif,39433,Hectare,394714,Bales,10.00973804
West Bengal,MALDAH,Jute,2001-02,Kharif,27730,Hectare,370816,Bales,13.37237649
West Bengal,MALDAH,Jute,2002-03,Kharif,27913,Hectare,372451,Bales,13.34328091
West Bengal,MALDAH,Jute,2003-04,Kharif,27816,Hectare,341931,Bales,12.29260138
West Bengal,MEDINIPUR EAST,Jute,2001-02,Kharif,5373,Hectare,118920,Bales,22.13288666
West Bengal,MEDINIPUR EAST,Jute,2002-03,Kharif,1767,Hectare,27563,Bales,15.59875495
West Bengal,MEDINIPUR EAST,Jute,2003-04,Kharif,2116,Hectare,31176,Bales,14.73345936
West Bengal,MEDINIPUR WEST,Jute,2001-02,Kharif,2793,Hectare,48240,Bales,17.27175081
West Bengal,MEDINIPUR WEST,Jute,2002-03,Kharif,7286,Hectare,118387,Bales,16.24855888
West Bengal,MEDINIPUR WEST,Jute,2003-04,Kharif,5888,Hectare,77912,Bales,13.23233696
West Bengal,MURSHIDABAD,Jute,2001-02,Kharif,142951,Hectare,2009997,Bales,14.06074109
West Bengal,MURSHIDABAD,Jute,2002-03,Kharif,143852,Hectare,1997089,Bales,13.88294219
West Bengal,MURSHIDABAD,Jute,2003-04,Kharif,153960,Hectare,2070497,Bales,13.44827877
West Bengal,NADIA,Jute,2001-02,Kharif,138692,Hectare,2030589,Bales,14.64099588
West Bengal,NADIA,Jute,2002-03,Kharif,139745,Hectare,1925434,Bales,13.778196
West Bengal,NADIA,Jute,2003-04,Kharif,130586,Hectare,1868158,Bales,14.30595929
West Bengal,PURBA BARDHAMAN,Jute,2001-02,Kharif,18746,Hectare,400934,Bales,21.38770938
West Bengal,PURBA BARDHAMAN,Jute,2002-03,Kharif,17756,Hectare,326338,Bales,18.37902681
West Bengal,PURBA BARDHAMAN,Jute,2003-04,Kharif,11750,Hectare,215084,Bales,18.30502128
West Bengal,24 PARAGANAS NORTH,Khesari,2001-02,Rabi,487,Hectare,391,Tonnes,0.802874743
West Bengal,24 PARAGANAS NORTH,Khesari,2002-03,Rabi,404,Hectare,555,Tonnes,1.373762376
West Bengal,24 PARAGANAS NORTH,Khesari,2003-04,Rabi,81,Hectare,124,Tonnes,1.530864198
West Bengal,24 PARAGANAS SOUTH,Khesari,2001-02,Rabi,4709,Hectare,4422,Tonnes,0.939052877
West Bengal,24 PARAGANAS SOUTH,Khesari,2002-03,Rabi,5175,Hectare,5945,Tonnes,1.148792271
West Bengal,24 PARAGANAS SOUTH,Khesari,2003-04,Rabi,4078,Hectare,4172,Tonnes,1.023050515
West Bengal,BANKURA,Khesari,2001-02,Rabi,3,Hectare,3,Tonnes,1
West Bengal,BANKURA,Khesari,2002-03,Rabi,65,Hectare,,Tonnes,0
West Bengal,BANKURA,Khesari,2003-04,Rabi,101,Hectare,129,Tonnes,1.277227723
West Bengal,BIRBHUM,Khesari,2001-02,Rabi,2810,Hectare,2947,Tonnes,1.048754448
West Bengal,BIRBHUM,Khesari,2002-03,Rabi,2159,Hectare,2070,Tonnes,0.958777212
West Bengal,BIRBHUM,Khesari,2003-04,Rabi,2632,Hectare,2339,Tonnes,0.888677812
Andaman and Nicobar Islands,NICOBARS,Cashewnut,2005-06,Whole Year,450,Hectare,55.8,Tonnes,0.124
Andaman and Nicobar Islands,NICOBARS,Cashewnut,2006-07,Whole Year,450,Hectare,85.13,Tonnes,0.189177778
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Cashewnut,2006-07,Whole Year,40.5,Hectare,44,Tonnes,1.086419753
Andaman and Nicobar Islands,SOUTH ANDAMANS,Cashewnut,2004-05,Whole Year,116.5,Hectare,25.1,Tonnes,0.215450644
Andaman and Nicobar Islands,SOUTH ANDAMANS,Cashewnut,2005-06,Whole Year,118.5,Hectare,30.22,Tonnes,0.255021097
Andaman and Nicobar Islands,SOUTH ANDAMANS,Cashewnut,2006-07,Whole Year,79.5,Hectare,26,Tonnes,0.327044025
Andaman and Nicobar Islands,NICOBARS,Coconut,2004-05,Whole Year,18394.7,Hectare,52380000,Nuts,2847.559351
Andaman and Nicobar Islands,NICOBARS,Coconut,2005-06,Whole Year,13876.57,Hectare,52030000,Nuts,3749.485644
Andaman and Nicobar Islands,NICOBARS,Coconut,2006-07,Whole Year,14358,Hectare,59370000,Nuts,4134.977016
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Coconut,2006-07,Whole Year,3575,Hectare,15400000,Nuts,4307.692308
Andaman and Nicobar Islands,SOUTH ANDAMANS,Coconut,2004-05,Whole Year,7156.7,Hectare,34750000,Nuts,4855.589867
Andaman and Nicobar Islands,SOUTH ANDAMANS,Coconut,2005-06,Whole Year,7050.45,Hectare,26430000,Nuts,3748.696892
Andaman and Nicobar Islands,SOUTH ANDAMANS,Coconut,2006-07,Whole Year,3483.09,Hectare,14190000,Nuts,4073.968804
Andaman and Nicobar Islands,NICOBARS,Dry chillies,2004-05,Whole Year,60,Hectare,145.2,Tonnes,2.42
Andaman and Nicobar Islands,NICOBARS,Dry chillies,2005-06,Whole Year,17,Hectare,,Tonnes,0
Andaman and Nicobar Islands,NICOBARS,Dry chillies,2006-07,Whole Year,3,Hectare,9,Tonnes,3
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Dry chillies,2006-07,Whole Year,235.72,Hectare,824.3,Tonnes,3.496945529
Andaman and Nicobar Islands,SOUTH ANDAMANS,Dry chillies,2004-05,Whole Year,340,Hectare,822.8,Tonnes,2.42
Andaman and Nicobar Islands,SOUTH ANDAMANS,Dry chillies,2005-06,Whole Year,370.7,Hectare,877.6,Tonnes,2.367413002
Andaman and Nicobar Islands,SOUTH ANDAMANS,Dry chillies,2006-07,Whole Year,124.6,Hectare,34.7,Tonnes,0.278491172
Andaman and Nicobar Islands,NICOBARS,Ginger,2004-05,Whole Year,118,Hectare,366,Tonnes,3.101694915
Bihar,PATNA,Gram,2004-05,Rabi,7056,Hectare,7635,Tonnes,1.082057823
Bihar,PATNA,Gram,2005-06,Rabi,11343,Hectare,13861,Tonnes,1.221987129
Bihar,PATNA,Gram,2006-07,Rabi,7336,Hectare,5744,Tonnes,0.782988004
Bihar,PURBI CHAMPARAN,Gram,2004-05,Rabi,140,Hectare,117,Tonnes,0.835714286
Bihar,PURBI CHAMPARAN,Gram,2005-06,Rabi,23,Hectare,22,Tonnes,0.956521739
Bihar,PURBI CHAMPARAN,Gram,2006-07,Rabi,22,Hectare,19,Tonnes,0.863636364
Bihar,PURNIA,Gram,2004-05,Rabi,374,Hectare,312,Tonnes,0.834224599
Bihar,PURNIA,Gram,2005-06,Rabi,1075,Hectare,1011,Tonnes,0.940465116
Bihar,PURNIA,Gram,2006-07,Rabi,350,Hectare,333,Tonnes,0.951428571
Bihar,ROHTAS,Gram,2004-05,Rabi,8641,Hectare,8788,Tonnes,1.01701192
Bihar,ROHTAS,Gram,2005-06,Rabi,4092,Hectare,4460,Tonnes,1.089931574
Bihar,ROHTAS,Gram,2006-07,Rabi,4140,Hectare,3974,Tonnes,0.959903382
Bihar,SAHARSA,Gram,2004-05,Rabi,6,Hectare,5,Tonnes,0.833333333
Bihar,SAHARSA,Gram,2005-06,Rabi,3,Hectare,3,Tonnes,1
Bihar,SAMASTIPUR,Gram,2004-05,Rabi,126,Hectare,115,Tonnes,0.912698413
Bihar,SAMASTIPUR,Gram,2005-06,Rabi,122,Hectare,189,Tonnes,1.549180328
Bihar,SAMASTIPUR,Gram,2006-07,Rabi,9,Hectare,8,Tonnes,0.888888889
Bihar,SARAN,Gram,2004-05,Rabi,962,Hectare,802,Tonnes,0.833679834
Bihar,SARAN,Gram,2005-06,Rabi,201,Hectare,189,Tonnes,0.940298507
Bihar,SARAN,Gram,2006-07,Rabi,89,Hectare,75,Tonnes,0.842696629
Bihar,SHEIKHPURA,Gram,2004-05,Rabi,1223,Hectare,1115,Tonnes,0.911692559
Bihar,SHEIKHPURA,Gram,2005-06,Rabi,1530,Hectare,1510,Tonnes,0.986928105
Bihar,SHEIKHPURA,Gram,2006-07,Rabi,3271,Hectare,2404,Tonnes,0.734943442
Bihar,SITAMARHI,Gram,2004-05,Rabi,6,Hectare,5,Tonnes,0.833333333
Bihar,SITAMARHI,Gram,2005-06,Rabi,40,Hectare,38,Tonnes,0.95
Bihar,SIWAN,Gram,2004-05,Rabi,100,Hectare,83,Tonnes,0.83
Bihar,SIWAN,Gram,2005-06,Rabi,84,Hectare,79,Tonnes,0.94047619
Bihar,SIWAN,Gram,2006-07,Rabi,59,Hectare,50,Tonnes,0.847457627
Bihar,SUPAUL,Gram,2004-05,Rabi,22,Hectare,18,Tonnes,0.818181818
Bihar,SUPAUL,Gram,2005-06,Rabi,4,Hectare,4,Tonnes,1
Bihar,VAISHALI,Gram,2004-05,Rabi,1201,Hectare,1002,Tonnes,0.834304746
Bihar,VAISHALI,Gram,2005-06,Rabi,756,Hectare,711,Tonnes,0.94047619
Bihar,ARARIA,Groundnut,2004-05,Kharif,47,Hectare,23,Tonnes,0.489361702
Bihar,ARARIA,Groundnut,2005-06,Kharif,116,Hectare,57,Tonnes,0.49137931
Bihar,ARWAL,Groundnut,2004-05,Kharif,28,Hectare,14,Tonnes,0.5
Bihar,ARWAL,Groundnut,2005-06,Kharif,69,Hectare,34,Tonnes,0.492753623
Bihar,AURANGABAD,Groundnut,2004-05,Kharif,10,Hectare,5,Tonnes,0.5
Bihar,GAYA,Groundnut,2004-05,Kharif,6,Hectare,3,Tonnes,0.5
Bihar,JEHANABAD,Groundnut,2004-05,Kharif,4,Hectare,2,Tonnes,0.5
Bihar,JEHANABAD,Groundnut,2005-06,Kharif,213,Hectare,105,Tonnes,0.492957746
Bihar,NALANDA,Groundnut,2004-05,Kharif,74,Hectare,37,Tonnes,0.5
Bihar,NALANDA,Groundnut,2005-06,Kharif,169,Hectare,84,Tonnes,0.49704142
Bihar,NAWADA,Groundnut,2004-05,Kharif,206,Hectare,101,Tonnes,0.490291262
Bihar,NAWADA,Groundnut,2005-06,Kharif,192,Hectare,94,Tonnes,0.489583333
Bihar,PURNIA,Groundnut,2004-05,Kharif,78,Hectare,39,Tonnes,0.5
Bihar,PURNIA,Groundnut,2005-06,Kharif,24,Hectare,12,Tonnes,0.5
Bihar,ROHTAS,Groundnut,2004-05,Kharif,86,Hectare,42,Tonnes,0.488372093
Bihar,ROHTAS,Groundnut,2005-06,Kharif,64,Hectare,32,Tonnes,0.5
Bihar,SUPAUL,Groundnut,2005-06,Kharif,64,Hectare,32,Tonnes,0.5
Bihar,ARARIA,Horse-gram,2004-05,Kharif,2335,Hectare,2052,Tonnes,0.878800857
Bihar,ARARIA,Horse-gram,2005-06,Kharif,1786,Hectare,1590,Tonnes,0.890257559
Bihar,ARWAL,Horse-gram,2004-05,Kharif,16,Hectare,13,Tonnes,0.8125
Bihar,ARWAL,Horse-gram,2005-06,Kharif,45,Hectare,39,Tonnes,0.866666667
Bihar,AURANGABAD,Horse-gram,2005-06,Kharif,13,Hectare,11,Tonnes,0.846153846
Bihar,BANKA,Horse-gram,2004-05,Kharif,1222,Hectare,906,Tonnes,0.741407529
Bihar,BANKA,Horse-gram,2005-06,Kharif,701,Hectare,603,Tonnes,0.860199715
Bihar,BEGUSARAI,Horse-gram,2005-06,Kharif,229,Hectare,197,Tonnes,0.860262009
Bihar,BHAGALPUR,Horse-gram,2004-05,Kharif,1842,Hectare,1365,Tonnes,0.741042345
Bihar,BHAGALPUR,Horse-gram,2005-06,Kharif,586,Hectare,504,Tonnes,0.860068259
Bihar,BHOJPUR,Horse-gram,2004-05,Kharif,5,Hectare,4,Tonnes,0.8
Bihar,DARBHANGA,Horse-gram,2004-05,Kharif,20,Hectare,10,Tonnes,0.5
Bihar,DARBHANGA,Horse-gram,2005-06,Kharif,11,Hectare,7,Tonnes,0.636363636
Bihar,GAYA,Horse-gram,2004-05,Kharif,734,Hectare,593,Tonnes,0.807901907
Bihar,GAYA,Horse-gram,2005-06,Kharif,725,Hectare,624,Tonnes,0.860689655
Bihar,JAMUI,Horse-gram,2004-05,Kharif,1183,Hectare,956,Tonnes,0.808114962
Bihar,JAMUI,Horse-gram,2005-06,Kharif,1228,Hectare,1056,Tonnes,0.859934853
Bihar,JEHANABAD,Horse-gram,2005-06,Kharif,10,Hectare,9,Tonnes,0.9
Bihar,KAIMUR (BHABUA),Horse-gram,2005-06,Kharif,40,Hectare,36,Tonnes,0.9
Bihar,KATIHAR,Horse-gram,2004-05,Kharif,1065,Hectare,936,Tonnes,0.878873239
Bihar,KATIHAR,Horse-gram,2005-06,Kharif,437,Hectare,389,Tonnes,0.890160183
Bihar,KHAGARIA,Horse-gram,2004-05,Kharif,407,Hectare,329,Tonnes,0.808353808
Bihar,KHAGARIA,Horse-gram,2005-06,Kharif,395,Hectare,340,Tonnes,0.860759494
Bihar,KISHANGANJ,Horse-gram,2004-05,Kharif,1003,Hectare,804,Tonnes,0.801595214
Bihar,KISHANGANJ,Horse-gram,2005-06,Kharif,1008,Hectare,897,Tonnes,0.889880952
Bihar,LAKHISARAI,Horse-gram,2005-06,Kharif,116,Hectare,100,Tonnes,0.862068966
Bihar,MADHEPURA,Horse-gram,2004-05,Kharif,602,Hectare,486,Tonnes,0.80730897
Bihar,MADHEPURA,Horse-gram,2005-06,Kharif,515,Hectare,443,Tonnes,0.860194175
Bihar,MADHUBANI,Horse-gram,2004-05,Kharif,475,Hectare,235,Tonnes,0.494736842
Bihar,MADHUBANI,Horse-gram,2005-06,Kharif,490,Hectare,303,Tonnes,0.618367347
Bihar,MUNGER,Horse-gram,2004-05,Kharif,360,Hectare,291,Tonnes,0.808333333
Bihar,MUNGER,Horse-gram,2005-06,Kharif,454,Hectare,390,Tonnes,0.859030837
Bihar,NAWADA,Horse-gram,2004-05,Kharif,573,Hectare,463,Tonnes,0.808027923
Bihar,NAWADA,Horse-gram,2005-06,Kharif,236,Hectare,203,Tonnes,0.860169492
Bihar,PURNIA,Horse-gram,2004-05,Kharif,703,Hectare,695,Tonnes,0.988620199
Bihar,PURNIA,Horse-gram,2005-06,Kharif,546,Hectare,486,Tonnes,0.89010989
Bihar,ROHTAS,Horse-gram,2004-05,Kharif,211,Hectare,170,Tonnes,0.805687204
Bihar,ROHTAS,Horse-gram,2005-06,Kharif,191,Hectare,170,Tonnes,0.890052356
Bihar,SAHARSA,Horse-gram,2004-05,Kharif,565,Hectare,457,Tonnes,0.808849558
Bihar,SAHARSA,Horse-gram,2005-06,Kharif,340,Hectare,292,Tonnes,0.858823529
Bihar,SAMASTIPUR,Horse-gram,2004-05,Kharif,3,Hectare,2,Tonnes,0.666666667
Bihar,SAMASTIPUR,Horse-gram,2005-06,Kharif,3,Hectare,2,Tonnes,0.666666667
Bihar,SUPAUL,Horse-gram,2004-05,Kharif,1687,Hectare,1363,Tonnes,0.807943094
Bihar,SUPAUL,Horse-gram,2005-06,Kharif,1639,Hectare,1410,Tonnes,0.860280659
Bihar,ARARIA,Jowar,2004-05,Kharif,1805,Hectare,1830,Tonnes,1.013850416
Bihar,ARARIA,Jowar,2006-07,Kharif,23,Hectare,24,Tonnes,1.043478261
Bihar,BEGUSARAI,Jowar,2004-05,Kharif,27,Hectare,27,Tonnes,1
Bihar,BEGUSARAI,Jowar,2005-06,Kharif,24,Hectare,25,Tonnes,1.041666667
Bihar,BEGUSARAI,Jowar,2006-07,Kharif,24,Hectare,25,Tonnes,1.041666667
Bihar,BHAGALPUR,Jowar,2004-05,Kharif,8,Hectare,8,Tonnes,1
Bihar,BHAGALPUR,Jowar,2006-07,Kharif,7,Hectare,7,Tonnes,1
Bihar,BHOJPUR,Jowar,2004-05,Kharif,566,Hectare,559,Tonnes,0.987632509
Bihar,BHOJPUR,Jowar,2005-06,Kharif,1012,Hectare,1032,Tonnes,1.019762846
Bihar,BHOJPUR,Jowar,2006-07,Kharif,735,Hectare,750,Tonnes,1.020408163
Bihar,BUXAR,Jowar,2004-05,Kharif,927,Hectare,946,Tonnes,1.020496224
Bihar,BUXAR,Jowar,2005-06,Kharif,2107,Hectare,2151,Tonnes,1.020882772
Bihar,BUXAR,Jowar,2006-07,Kharif,1897,Hectare,1937,Tonnes,1.021085925
Bihar,GAYA,Jowar,2004-05,Kharif,2,Hectare,2,Tonnes,1
Bihar,GAYA,Jowar,2005-06,Kharif,7,Hectare,7,Tonnes,1
Bihar,GAYA,Jowar,2006-07,Kharif,5,Hectare,5,Tonnes,1
Bihar,GOPALGANJ,Jowar,2004-05,Kharif,83,Hectare,84,Tonnes,1.012048193
Bihar,GOPALGANJ,Jowar,2006-07,Kharif,81,Hectare,84,Tonnes,1.037037037
Bihar,JEHANABAD,Jowar,2005-06,Kharif,7,Hectare,7,Tonnes,1
Bihar,KAIMUR (BHABUA),Jowar,2004-05,Kharif,109,Hectare,110,Tonnes,1.009174312
Bihar,KAIMUR (BHABUA),Jowar,2005-06,Kharif,143,Hectare,144,Tonnes,1.006993007
Bihar,MUZAFFARPUR,Jowar,2005-06,Kharif,2,Hectare,2,Tonnes,1
Bihar,PASHCHIM CHAMPARAN,Jowar,2004-05,Kharif,87,Hectare,97,Tonnes,1.114942529
Bihar,PASHCHIM CHAMPARAN,Jowar,2005-06,Kharif,136,Hectare,151,Tonnes,1.110294118
Bihar,PASHCHIM CHAMPARAN,Jowar,2006-07,Kharif,99,Hectare,110,Tonnes,1.111111111
Bihar,PATNA,Jowar,2005-06,Kharif,356,Hectare,363,Tonnes,1.019662921
Bihar,PATNA,Jowar,2006-07,Kharif,191,Hectare,195,Tonnes,1.020942408
Bihar,PURBI CHAMPARAN,Jowar,2004-05,Kharif,5,Hectare,6,Tonnes,1.2
Bihar,PURNIA,Jowar,2004-05,Kharif,111,Hectare,113,Tonnes,1.018018018
Bihar,SARAN,Jowar,2006-07,Kharif,27,Hectare,28,Tonnes,1.037037037
Bihar,SIWAN,Jowar,2004-05,Kharif,25,Hectare,25,Tonnes,1
Bihar,VAISHALI,Jowar,2005-06,Kharif,318,Hectare,354,Tonnes,1.113207547
Bihar,VAISHALI,Jowar,2006-07,Kharif,308,Hectare,342,Tonnes,1.11038961
Bihar,ARARIA,Jute,2004-05,Kharif,28458,Hectare,223553,Bales,7.8555415
Bihar,ARARIA,Jute,2005-06,Kharif,31127,Hectare,315939,Bales,10.14999839
Bihar,ARARIA,Jute,2006-07,Kharif,33713,Hectare,332260,Bales,9.855545339
Bihar,BEGUSARAI,Jute,2004-05,Kharif,3,Hectare,24,Bales,8
Bihar,BEGUSARAI,Jute,2005-06,Kharif,3,Hectare,30,Bales,10
Bihar,BEGUSARAI,Jute,2006-07,Kharif,3,Hectare,31,Bales,10.33333333
Bihar,BHAGALPUR,Jute,2004-05,Kharif,3,Hectare,24,Bales,8
Bihar,DARBHANGA,Jute,2004-05,Kharif,5,Hectare,39,Bales,7.8
Bihar,GOPALGANJ,Jute,2004-05,Kharif,2,Hectare,16,Bales,8
Bihar,GOPALGANJ,Jute,2006-07,Kharif,2,Hectare,20,Bales,10
Bihar,JEHANABAD,Jute,2006-07,Kharif,4,Hectare,41,Bales,10.25
Bihar,KATIHAR,Jute,2004-05,Kharif,26256,Hectare,199108,Bales,7.583333333
Bihar,KATIHAR,Jute,2005-06,Kharif,23490,Hectare,277704,Bales,11.82222222
Bihar,KATIHAR,Jute,2006-07,Kharif,30111,Hectare,375551,Bales,12.47221945
Bihar,KHAGARIA,Jute,2004-05,Kharif,6,Hectare,47,Bales,7.833333333
Bihar,KHAGARIA,Jute,2006-07,Kharif,1,Hectare,10,Bales,10
Bihar,KISHANGANJ,Jute,2004-05,Kharif,32983,Hectare,257634,Bales,7.811114817
Bihar,KISHANGANJ,Jute,2005-06,Kharif,33698,Hectare,229146,Bales,6.79998813
Bihar,KISHANGANJ,Jute,2006-07,Kharif,26248,Hectare,179507,Bales,6.838882963
Bihar,MADHEPURA,Jute,2004-05,Kharif,5132,Hectare,40315,Bales,7.855611847
Bihar,MADHEPURA,Jute,2005-06,Kharif,4547,Hectare,62496,Bales,13.74444689
Bihar,MADHEPURA,Jute,2006-07,Kharif,4865,Hectare,61029,Bales,12.54450154
Bihar,PURBI CHAMPARAN,Jute,2004-05,Kharif,17,Hectare,134,Bales,7.882352941
Bihar,PURBI CHAMPARAN,Jute,2005-06,Kharif,17,Hectare,172,Bales,10.11764706
Bihar,PURBI CHAMPARAN,Jute,2006-07,Kharif,15,Hectare,153,Bales,10.2
Bihar,PURNIA,Jute,2004-05,Kharif,30490,Hectare,248154,Bales,8.138865202
Bihar,PURNIA,Jute,2005-06,Kharif,24202,Hectare,187431,Bales,7.744442608
Bihar,PURNIA,Jute,2006-07,Kharif,26897,Hectare,225337,Bales,8.377774473
Bihar,SAHARSA,Jute,2004-05,Kharif,53,Hectare,416,Bales,7.849056604
Bihar,SAHARSA,Jute,2005-06,Kharif,73,Hectare,1394,Bales,19.09589041
Bihar,SAHARSA,Jute,2006-07,Kharif,47,Hectare,720,Bales,15.31914894
Bihar,SHEOHAR,Jute,2006-07,Kharif,1,Hectare,10,Bales,10
Bihar,SIWAN,Jute,2005-06,Kharif,3811,Hectare,38660,Bales,10.14431908
Bihar,SUPAUL,Jute,2004-05,Kharif,11039,Hectare,86717,Bales,7.855512275
Bihar,SUPAUL,Jute,2005-06,Kharif,10011,Hectare,215570,Bales,21.53331336
Bihar,SUPAUL,Jute,2006-07,Kharif,10945,Hectare,181322,Bales,16.56665144
Bihar,VAISHALI,Jute,2004-05,Kharif,3,Hectare,24,Bales,8
